"Iteration","Turbolent KE - Vol Avg Monitor: Turbolent KE - Vol Avg Monitor (J/kg)","Velocity - Vol Avg Monitor: Velocity - Vol Avg Monitor (m/s)"
8271.0,864305.3660889857,12199.155598105108
8272.0,864315.4353699766,12199.223860411086
8273.0,864325.4905648188,12199.292026916333
8274.0,864335.5316932542,12199.360097755969
8275.0,864345.5587749977,12199.42807306494
8276.0,864355.5718297359,12199.495952977992
8277.0,864365.5708771283,12199.563737629678
8278.0,864375.5559368063,12199.631427154356
8279.0,864385.5270283738,12199.699021686203
8280.0,864395.4841714071,12199.766521359206
8281.0,864405.427385455,12199.833926307143
8282.0,864415.3566900389,12199.901236663613
8283.0,864425.2721046528,12199.968452562034
8284.0,864435.1736487627,12200.03557413562
8285.0,864445.061341808,12200.102601517397
8286.0,864454.9352032002,12200.169534840205
8287.0,864464.7952523236,12200.236374236698
8288.0,864474.6415085357,12200.303119839336
8289.0,864484.4739911661,12200.36977178039
8290.0,864494.2927195175,12200.436330191944
8291.0,864504.0977128656,12200.502795205895
8292.0,864513.8889904586,12200.569166953954
8293.0,864523.666571518,12200.635445567636
8294.0,864533.4304752385,12200.701631178283
8295.0,864543.1807207868,12200.767723917033
8296.0,864552.9173273037,12200.833723914846
8297.0,864562.6403139028,12200.899631302502
8298.0,864572.34969967,12200.965446210585
8299.0,864582.0455036656,12201.031168769488
8300.0,864591.727744922,12201.09679910944
8301.0,864601.396442446,12201.16233736046
8302.0,864611.051615217,12201.227783652404
8303.0,864620.6932821872,12201.293138114917
8304.0,864630.3214622828,12201.35840087749
8305.0,864639.9361744038,12201.423572069405
8306.0,864649.5374374223,12201.48865181977
8307.0,864659.1252701854,12201.55364025751
8308.0,864668.6996915123,12201.618537511366
8309.0,864678.2607201966,12201.68334370989
8310.0,864687.8083750053,12201.748058981459
8311.0,864697.3426746789,12201.812683454262
8312.0,864706.8636379315,12201.877217256311
8313.0,864716.3712834511,12201.941660515427
8314.0,864725.8656298995,12202.00601335926
8315.0,864735.3466959115,12202.070275915266
8316.0,864744.8145000968,12202.134448310731
8317.0,864754.2690610382,12202.198530672753
8318.0,864763.7103972922,12202.262523128255
8319.0,864773.1385273901,12202.326425803967
8320.0,864782.5534698359,12202.390238826456
8321.0,864791.9552431091,12202.453962322097
8322.0,864801.343865662,12202.517596417085
8323.0,864810.7193559213,12202.581141237444
8324.0,864820.0817322878,12202.644596909013
8325.0,864829.4310131363,12202.707963557445
8326.0,864838.7672168164,12202.771241308232
8327.0,864848.0903616514,12202.83443028667
8328.0,864857.4004659384,12202.897530617884
8329.0,864866.6975479495,12202.960542426825
8330.0,864875.9816259308,12203.02346583826
8331.0,864885.252718103,12203.086300976776
8332.0,864894.5108426606,12203.149047966792
8333.0,864903.7560177732,12203.211706932547
8334.0,864912.9882615843,12203.2742779981
8335.0,864922.2075922124,12203.336761287332
8336.0,864931.41402775,12203.399156923953
8337.0,864940.6075862646,12203.461465031498
8338.0,864949.788285798,12203.523685733317
8339.0,864958.9561443669,12203.585819152595
8340.0,864968.1111799623,12203.647865412333
8341.0,864977.2534105504,12203.70982463537
8342.0,864986.3828540719,12203.771696944357
8343.0,864995.4995284419,12203.833482461772
8344.0,865004.6034515509,12203.89518130993
8345.0,865013.6946412642,12203.956793610956
8346.0,865022.7731154214,12204.018319486817
8347.0,865031.8388918376,12204.079759059297
8348.0,865040.8919883028,12204.141112450003
8349.0,865049.9324225818,12204.202379780383
8350.0,865058.9602124146,12204.263561171701
8351.0,865067.9753755159,12204.324656745055
8352.0,865076.977929576,12204.385666621367
8353.0,865085.96789226,12204.446590921381
8354.0,865094.9452812083,12204.507429765687
8355.0,865103.9101140362,12204.568183274683
8356.0,865112.8624083349,12204.628851568616
8357.0,865121.8021816702,12204.689434767544
8358.0,865130.7294515837,12204.749932991363
8359.0,865139.6442355918,12204.810346359802
8360.0,865148.5465511872,12204.870674992406
8361.0,865157.4364158368,12204.930919008568
8362.0,865166.313846984,12204.991078527504
8363.0,865175.1788620467,12205.051153668252
8364.0,865184.0314784194,12205.11114454969
8365.0,865192.8717134714,12205.171051290534
8366.0,865201.6995845477,12205.230874009309
8367.0,865210.5151089692,12205.290612824394
8368.0,865219.3183040324,12205.350267853986
8369.0,865228.1091870092,12205.409839216118
8370.0,865236.8877751473,12205.469327028664
8371.0,865245.6540856701,12205.528731409311
8372.0,865254.4081357776,12205.588052475598
8373.0,865263.1499426445,12205.647290344888
8374.0,865271.8795234216,12205.70644513438
8375.0,865280.5968952363,12205.765516961097
8376.0,865289.3020751916,12205.824505941911
8377.0,865297.9950803658,12205.883412193518
8378.0,865306.6759278136,12205.942235832452
8379.0,865315.3446345666,12206.000976975076
8380.0,865324.0012176313,12206.0596357376
8381.0,865332.6456939904,12206.118212236048
8382.0,865341.2780806036,12206.176706586304
8383.0,865349.8983944058,12206.23511890407
8384.0,865358.5066523091,12206.293449304882
8385.0,865367.1028712005,12206.35169790413
8386.0,865375.6870679443,12206.409864817026
8387.0,865384.2592593812,12206.467950158622
8388.0,865392.8194623273,12206.525954043793
8389.0,865401.367693576,12206.58387658728
8390.0,865409.9039698966,12206.641717903634
8391.0,865418.428308035,12206.699478107259
8392.0,865426.9407247135,12206.75715731239
8393.0,865435.4412366307,12206.814755633099
8394.0,865443.9298604623,12206.872273183297
8395.0,865452.4066128603,12206.929710076738
8396.0,865460.8715104529,12206.98706642701
8397.0,865469.3245698455,12207.044342347535
8398.0,865477.7658076198,12207.101537951583
8399.0,865486.1952403343,12207.158653352264
8400.0,865494.6128845246,12207.215688662518
8401.0,865503.0187567023,12207.272643995122
8402.0,865511.4128733566,12207.329519462712
8403.0,865519.795250953,12207.386315177748
8404.0,865528.165905934,12207.443031252533
8405.0,865536.5248547192,12207.499667799208
8406.0,865544.8721137049,12207.556224929764
8407.0,865553.2076992643,12207.61270275603
8408.0,865561.5316277478,12207.66910138967
8409.0,865569.8439154826,12207.725420942197
8410.0,865578.1445787734,12207.781661524956
8411.0,865586.4336339016,12207.837823249145
8412.0,865594.7110971258,12207.8939062258
8413.0,865602.9769846818,12207.949910565789
8414.0,865611.2313127823,12208.005836379842
8415.0,865619.474097618,12208.061683778518
8416.0,865627.705355356,12208.117452872224
8417.0,865635.9251021411,12208.17314377121
8418.0,865644.1333540956,12208.228756585562
8419.0,865652.3301273185,12208.284291425227
8420.0,865660.5154378866,12208.339748399978
8421.0,865668.6893018547,12208.39512761944
8422.0,865676.8517352536,12208.450429193084
8423.0,865685.0027540931,12208.505653230224
8424.0,865693.1423743595,12208.560799840017
8425.0,865701.270612017,12208.615869131465
8426.0,865709.3874830075,12208.670861213417
8427.0,865717.4930032502,12208.725776194575
8428.0,865725.5871886425,12208.780614183463
8429.0,865733.6700550584,12208.835375288481
8430.0,865741.7416183507,12208.890059617857
8431.0,865749.8018943494,12208.944667279668
8432.0,865757.8508988624,12208.999198381836
8433.0,865765.888647675,12209.053653032144
8434.0,865773.9151565513,12209.108031338195
8435.0,865781.9304412324,12209.162333407468
8436.0,865789.9345174374,12209.216559347276
8437.0,865797.9274008633,12209.270709264776
8438.0,865805.9091071856,12209.324783266977
8439.0,865813.879652057,12209.37878146074
8440.0,865821.8390511088,12209.43270395277
8441.0,865829.7873199502,12209.486550849617
8442.0,865837.7244741681,12209.540322257692
8443.0,865845.6505293283,12209.594018283244
8444.0,865853.5655009738,12209.647639032375
8445.0,865861.4694046265,12209.701184611038
8446.0,865869.3622557862,12209.754655125029
8447.0,865877.2440699306,12209.808050680003
8448.0,865885.1148625164,12209.86137138146
8449.0,865892.9746489782,12209.91461733475
8450.0,865900.8234447289,12209.967788645077
8451.0,865908.6612651596,12210.02088541749
8452.0,865916.4881256399,12210.073907756898
8453.0,865924.3040415181,12210.12685576805
8454.0,865932.1090281208,12210.179729555559
8455.0,865939.9031007527,12210.232529223878
8456.0,865947.6862746975,12210.285254877317
8457.0,865955.4585652172,12210.337906620036
8458.0,865963.2199875524,12210.390484556056
8459.0,865970.9705569223,12210.442988789237
8460.0,865978.7102885244,12210.495419423298
8461.0,865986.4391975357,12210.547776561812
8462.0,865994.1572991112,12210.600060308208
8463.0,866001.8646083848,12210.652270765762
8464.0,866009.561140469,12210.704408037605
8465.0,866017.2469104552,12210.756472226727
8466.0,866024.9219334138,12210.808463435957
8467.0,866032.5862243935,12210.860381768003
8468.0,866040.2397984226,12210.912227325403
8469.0,866047.8826705076,12210.964000210564
8470.0,866055.5148556347,12211.015700525746
8471.0,866063.1363687679,12211.067328373058
8472.0,866070.7472248515,12211.118883854466
8473.0,866078.3474388081,12211.170367071802
8474.0,866085.937025539,12211.221778126735
8475.0,866093.5159999256,12211.273117120802
8476.0,866101.0843768272,12211.324384155403
8477.0,866108.6421710835,12211.375579331776
8478.0,866116.1893975124,12211.426702751025
8479.0,866123.726070911,12211.477754514115
8480.0,866131.2522060566,12211.528734721856
8481.0,866138.7678177046,12211.57964347493
8482.0,866146.2729205902,12211.630480873866
8483.0,866153.7675294279,12211.68124701905
8484.0,866161.2516589118,12211.731942010734
8485.0,866168.7253237149,12211.782565949015
8486.0,866176.1885384895,12211.833118933862
8487.0,866183.6413178678,12211.883601065094
8488.0,866191.0836764617,12211.934012442394
8489.0,866198.5156288615,12211.984353165291
8490.0,866205.937189638,12212.034623333195
8491.0,866213.3483733408,12212.084823045354
8492.0,866220.7491945,12212.134952400884
8493.0,866228.1396676245,12212.185011498763
8494.0,866235.5198072031,12212.235000437824
8495.0,866242.8896277044,12212.284919316762
8496.0,866250.2491435766,12212.334768234132
8497.0,866257.5983692469,12212.38454728835
8498.0,866264.9373191238,12212.434256577691
8499.0,866272.2660075942,12212.483896200294
8500.0,866279.5844490255,12212.533466254154
8501.0,866286.8926577643,12212.582966837128
8502.0,866294.1906481378,12212.63239804694
8503.0,866301.4784344527,12212.681759981171
8504.0,866308.7560309955,12212.731052737261
8505.0,866316.0234520333,12212.780276412519
8506.0,866323.2807118121,12212.82943110411
8507.0,866330.5278245587,12212.878516909068
8508.0,866337.7648044797,12212.927533924278
8509.0,866344.9916657616,12212.9764822465
8510.0,866352.2084225717,12213.02536197235
8511.0,866359.4150890561,12213.074173198309
8512.0,866366.6116793425,12213.12291602072
8513.0,866373.7982075375,12213.171590535794
8514.0,866380.9746877288,12213.2201968396
8515.0,866388.1411339836,12213.268735028078
8516.0,866395.2975603505,12213.317205197021
8517.0,866402.4439808569,12213.365607442098
8518.0,866409.5804095118,12213.413941858835
8519.0,866416.7068603032,12213.46220854262
8520.0,866423.8233472008,12213.510407588721
8521.0,866430.9298841541,12213.558539092255
8522.0,866438.0264850928,12213.606603148211
8523.0,866445.1131639273,12213.654599851445
8524.0,866452.1899345488,12213.70252929667
8525.0,866459.2568108283,12213.750391578478
8526.0,866466.313806618,12213.798186791317
8527.0,866473.3609357501,12213.845915029502
8528.0,866480.3982120376,12213.893576387223
8529.0,866487.425649274,12213.94117095853
8530.0,866494.4432612342,12213.988698837335
8531.0,866501.4510616724,12214.036160117423
8532.0,866508.449064325,12214.08355489245
8533.0,866515.4372829077,12214.130883255932
8534.0,866522.415731118,12214.178145301254
8535.0,866529.3844226334,12214.225341121673
8536.0,866536.3433711131,12214.272470810312
8537.0,866543.292590196,12214.319534460157
8538.0,866550.2320935032,12214.366532164073
8539.0,866557.1618946352,12214.413464014779
8540.0,866564.0820071745,12214.460330104876
8541.0,866570.9924446846,12214.507130526832
8542.0,866577.893220709,12214.553865372973
8543.0,866584.7843487731,12214.600534735506
8544.0,866591.6658423826,12214.647138706505
8545.0,866598.537715025,12214.693677377909
8546.0,866605.3999801682,12214.740150841528
8547.0,866612.2526512617,12214.786559189053
8548.0,866619.0957417359,12214.832902512031
8549.0,866625.9292650019,12214.879180901886
8550.0,866632.7532344533,12214.925394449903
8551.0,866639.5676634633,12214.971543247262
8552.0,866646.3725653874,12215.017627384987
8553.0,866653.1679535619,12215.063646953982
8554.0,866659.9538413049,12215.10960204503
8555.0,866666.7302419149,12215.155492748778
8556.0,866673.4971686725,12215.201319155747
8557.0,866680.2546348396,12215.24708135633
8558.0,866687.0026536589,12215.292779440795
8559.0,866693.741238355,12215.338413499274
8560.0,866700.4704021345,12215.383983621772
8561.0,866707.1901581842,12215.429489898179
8562.0,866713.9005196731,12215.474932418248
8563.0,866720.6014997518,12215.520311271603
8564.0,866727.2931115521,12215.565626547752
8565.0,866733.9753681879,12215.610878336058
8566.0,866740.6482827544,12215.656066725776
8567.0,866747.311868328,12215.701191806027
8568.0,866753.9661379674,12215.746253665806
8569.0,866760.6111047128,12215.791252393981
8570.0,866767.2467815856,12215.836188079295
8571.0,866773.8731815901,12215.88106081037
8572.0,866780.4903177109,12215.925870675692
8573.0,866787.0982029152,12215.970617763633
8574.0,866793.6968501521,12216.015302162432
8575.0,866800.2862723523,12216.059923960209
8576.0,866806.8664824283,12216.104483244957
8577.0,866813.4374932746,12216.148980104546
8578.0,866819.9993177674,12216.193414626714
8579.0,866826.5519687654,12216.237786899082
8580.0,866833.0954591085,12216.282097009152
8581.0,866839.6298016186,12216.326345044292
8582.0,866846.1550091007,12216.370531091745
8583.0,866852.6710943406,12216.414655238646
8584.0,866859.178070107,12216.458717571992
8585.0,866865.6759491499,12216.502718178659
8586.0,866872.1647442023,12216.546657145405
8587.0,866878.6444679784,12216.590534558864
8588.0,866885.1151331753,12216.634350505547
8589.0,866891.5767524717,12216.678105071836
8590.0,866898.0293385294,12216.721798344006
8591.0,866904.4729039915,12216.765430408197
8592.0,866910.9074614837,12216.809001350426
8593.0,866917.333023614,12216.8525112566
8594.0,866923.7496029728,12216.895960212498
8595.0,866930.1572121328,12216.93934830377
8596.0,866936.5558636492,12216.982675615956
8597.0,866942.945570059,12217.025942234477
8598.0,866949.326343882,12217.069148244624
8599.0,866955.698197621,12217.112293731563
8600.0,866962.0611437601,12217.155378780362
8601.0,866968.415194767,12217.198403475943
8602.0,866974.7603630909,12217.241367903121
8603.0,866981.0966611642,12217.284272146593
8604.0,866987.4241014019,12217.327116290928
8605.0,866993.7426962011,12217.369900420583
8606.0,867000.0524579422,12217.412624619892
8607.0,867006.3533989874,12217.455288973066
8608.0,867012.6455316824,12217.497893564205
8609.0,867018.9288683548,12217.540438477286
8610.0,867025.2034213152,12217.582923796164
8611.0,867031.4692028573,12217.625349604581
8612.0,867037.7262252572,12217.667715986157
8613.0,867043.9745007735,12217.710023024398
8614.0,867050.2140416481,12217.752270802685
8615.0,867056.4448601056,12217.794459404287
8616.0,867062.6669683537,12217.836588912356
8617.0,867068.8803785823,12217.87865940992
8618.0,867075.0851029647,12217.920670979891
8619.0,867081.2811536571,12217.962623705076
8620.0,867087.4685427981,12218.004517668145
8621.0,867093.6472825105,12218.046352951662
8622.0,867099.8173848985,12218.088129638081
8623.0,867105.978862051,12218.129847809721
8624.0,867112.1317260384,12218.171507548806
8625.0,867118.2759889151,12218.21310893743
8626.0,867124.4116627185,12218.254652057572
8627.0,867130.5387594686,12218.296136991099
8628.0,867136.6572911693,12218.33756381976
8629.0,867142.7672698068,12218.378932625186
8630.0,867148.8687073514,12218.420243488903
8631.0,867154.961615756,12218.461496492306
8632.0,867161.0460069568,12218.502691716692
8633.0,867167.1218928735,12218.543829243226
8634.0,867173.1892854086,12218.584909152976
8635.0,867179.2481964489,12218.625931526878
